dataset,folder,video_name,png_count,first_file,last_file,file_pattern,has_gaps,status,full_path
FaceForensics++,original,078,175,frame_00000.png,frame_00174.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\078
FaceForensics++,original,079,142,frame_00000.png,frame_00141.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\079
FaceForensics++,original,080,161,frame_00000.png,frame_00160.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\080
FaceForensics++,original,081,390,frame_00000.png,frame_00389.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\081
FaceForensics++,original,082,106,frame_00000.png,frame_00105.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\082
FaceForensics++,original,083,182,frame_00000.png,frame_00181.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\083
FaceForensics++,original,084,125,frame_00000.png,frame_00124.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\084
FaceForensics++,original,085,110,frame_00000.png,frame_00109.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\085
FaceForensics++,original,086,312,frame_00000.png,frame_00311.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\086
FaceForensics++,original,087,103,frame_00000.png,frame_00102.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\087
FaceForensics++,original,088,222,frame_00000.png,frame_00221.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\088
FaceForensics++,original,089,251,frame_00000.png,frame_00250.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\089
FaceForensics++,original,090,229,frame_00000.png,frame_00228.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\090
FaceForensics++,original,091,213,frame_00000.png,frame_00212.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\091
FaceForensics++,original,092,154,frame_00000.png,frame_00153.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\092
FaceForensics++,original,093,103,frame_00000.png,frame_00102.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\093
FaceForensics++,original,094,187,frame_00000.png,frame_00186.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\094
FaceForensics++,original,095,336,frame_00000.png,frame_00335.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\095
FaceForensics++,original,096,168,frame_00000.png,frame_00167.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\096
FaceForensics++,original,097,160,frame_00000.png,frame_00159.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\097
FaceForensics++,original,098,100,frame_00000.png,frame_00099.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\098
FaceForensics++,original,099,205,frame_00000.png,frame_00204.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\099
FaceForensics++,original,100,141,frame_00000.png,frame_00140.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\100
FaceForensics++,original,101,383,frame_00000.png,frame_00382.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\101
FaceForensics++,original,102,130,frame_00000.png,frame_00129.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\102
FaceForensics++,original,103,199,frame_00000.png,frame_00198.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\103
FaceForensics++,original,104,154,frame_00000.png,frame_00153.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\104
FaceForensics++,original,105,100,frame_00000.png,frame_00099.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\105
FaceForensics++,original,106,119,frame_00000.png,frame_00118.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\106
FaceForensics++,original,107,186,frame_00000.png,frame_00185.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\107
FaceForensics++,original,108,100,frame_00000.png,frame_00099.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\108
FaceForensics++,original,109,100,frame_00000.png,frame_00099.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\109
FaceForensics++,original,110,189,frame_00000.png,frame_00188.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\110
FaceForensics++,original,111,145,frame_00000.png,frame_00144.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\111
FaceForensics++,original,112,140,frame_00000.png,frame_00139.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\112
FaceForensics++,original,113,281,frame_00000.png,frame_00280.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\113
FaceForensics++,original,114,423,frame_00000.png,frame_00422.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\114
FaceForensics++,original,115,107,frame_00000.png,frame_00106.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\115
FaceForensics++,original,116,109,frame_00000.png,frame_00108.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\116
FaceForensics++,original,117,183,frame_00000.png,frame_00182.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\117
FaceForensics++,original,118,118,frame_00000.png,frame_00117.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\118
FaceForensics++,original,119,168,frame_00000.png,frame_00167.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\119
FaceForensics++,original,120,135,frame_00000.png,frame_00134.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\120
FaceForensics++,original,121,185,frame_00000.png,frame_00184.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\121
FaceForensics++,original,122,103,frame_00000.png,frame_00102.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\122
FaceForensics++,original,123,172,frame_00000.png,frame_00171.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\123
FaceForensics++,original,124,106,frame_00000.png,frame_00105.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\124
FaceForensics++,original,125,167,frame_00000.png,frame_00166.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\125
FaceForensics++,original,126,110,frame_00000.png,frame_00109.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\126
FaceForensics++,original,127,288,frame_00000.png,frame_00287.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\127
FaceForensics++,original,128,245,frame_00000.png,frame_00244.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\128
FaceForensics++,original,129,110,frame_00000.png,frame_00109.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\129
FaceForensics++,original,130,221,frame_00000.png,frame_00220.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\130
FaceForensics++,original,131,102,frame_00000.png,frame_00101.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\131
FaceForensics++,original,132,138,frame_00000.png,frame_00137.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\132
FaceForensics++,original,133,256,frame_00000.png,frame_00255.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\133
FaceForensics++,original,134,116,frame_00000.png,frame_00115.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\134
FaceForensics++,original,135,109,frame_00000.png,frame_00108.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\135
FaceForensics++,original,136,204,frame_00000.png,frame_00203.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\136
FaceForensics++,original,137,202,frame_00000.png,frame_00201.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\137
FaceForensics++,original,138,137,frame_00000.png,frame_00136.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\138
FaceForensics++,original,139,126,frame_00000.png,frame_00125.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\139
FaceForensics++,original,140,162,frame_00000.png,frame_00161.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\140
FaceForensics++,original,141,170,frame_00000.png,frame_00169.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\141
FaceForensics++,original,142,321,frame_00000.png,frame_00320.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\142
FaceForensics++,original,143,138,frame_00000.png,frame_00137.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\143
FaceForensics++,original,144,115,frame_00000.png,frame_00114.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\144
FaceForensics++,original,145,159,frame_00000.png,frame_00158.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\145
FaceForensics++,original,146,335,frame_00000.png,frame_00334.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\146
FaceForensics++,original,147,223,frame_00000.png,frame_00222.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\147
FaceForensics++,original,148,159,frame_00000.png,frame_00158.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\148
FaceForensics++,original,149,121,frame_00000.png,frame_00120.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\149
FaceForensics++,original,150,152,frame_00000.png,frame_00151.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\150
FaceForensics++,original,151,116,frame_00000.png,frame_00115.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\151
FaceForensics++,original,152,105,frame_00000.png,frame_00104.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\152
FaceForensics++,original,153,244,frame_00000.png,frame_00243.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\153
FaceForensics++,original,154,198,frame_00000.png,frame_00197.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\154
FaceForensics++,original,155,277,frame_00000.png,frame_00276.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\155
FaceForensics++,original,156,173,frame_00000.png,frame_00172.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\156
FaceForensics++,original,157,162,frame_00000.png,frame_00161.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\157
FaceForensics++,original,158,148,frame_00000.png,frame_00147.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\158
FaceForensics++,original,159,109,frame_00000.png,frame_00108.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\159
FaceForensics++,original,160,178,frame_00000.png,frame_00177.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\160
FaceForensics++,original,161,123,frame_00000.png,frame_00122.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\161
FaceForensics++,original,162,229,frame_00000.png,frame_00228.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\162
FaceForensics++,original,163,102,frame_00000.png,frame_00101.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\163
FaceForensics++,original,164,341,frame_00000.png,frame_00340.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\164
FaceForensics++,original,165,129,frame_00000.png,frame_00128.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\165
FaceForensics++,original,166,252,frame_00000.png,frame_00251.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\166
FaceForensics++,original,167,114,frame_00000.png,frame_00113.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\167
FaceForensics++,original,168,410,frame_00000.png,frame_00409.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\168
FaceForensics++,original,169,217,frame_00000.png,frame_00216.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\169
FaceForensics++,original,170,168,frame_00000.png,frame_00167.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\170
FaceForensics++,original,171,181,frame_00000.png,frame_00180.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\171
FaceForensics++,original,172,251,frame_00000.png,frame_00250.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\172
FaceForensics++,original,173,241,frame_00000.png,frame_00240.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\173
FaceForensics++,original,174,138,frame_00000.png,frame_00137.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\174
FaceForensics++,original,175,168,frame_00000.png,frame_00167.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\175
FaceForensics++,original,176,126,frame_00000.png,frame_00125.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\176
FaceForensics++,original,177,137,frame_00000.png,frame_00136.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\177
FaceForensics++,original,178,174,frame_00000.png,frame_00173.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\178
FaceForensics++,original,179,420,frame_00000.png,frame_00419.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\179
FaceForensics++,original,180,190,frame_00000.png,frame_00189.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\180
FaceForensics++,original,181,160,frame_00000.png,frame_00159.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\181
FaceForensics++,original,182,207,frame_00000.png,frame_00206.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\182
FaceForensics++,original,183,130,frame_00000.png,frame_00129.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\183
FaceForensics++,original,184,418,frame_00000.png,frame_00417.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\184
FaceForensics++,original,185,292,frame_00000.png,frame_00291.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\185
FaceForensics++,original,186,112,frame_00000.png,frame_00111.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\186
FaceForensics++,original,187,329,frame_00000.png,frame_00328.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\187
FaceForensics++,original,188,104,frame_00000.png,frame_00103.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\188
FaceForensics++,original,189,171,frame_00000.png,frame_00170.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\189
FaceForensics++,original,190,111,frame_00000.png,frame_00110.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\190
FaceForensics++,original,191,124,frame_00000.png,frame_00123.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\191
FaceForensics++,original,192,96,frame_00000.png,frame_00095.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\192
FaceForensics++,original,193,124,frame_00000.png,frame_00123.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\193
FaceForensics++,original,194,189,frame_00000.png,frame_00188.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\194
FaceForensics++,original,195,111,frame_00000.png,frame_00110.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\195
FaceForensics++,original,196,142,frame_00000.png,frame_00141.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\196
FaceForensics++,original,197,294,frame_00000.png,frame_00293.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\197
FaceForensics++,original,198,131,frame_00000.png,frame_00130.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\198
FaceForensics++,original,199,123,frame_00000.png,frame_00122.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\199
FaceForensics++,original,200,240,frame_00000.png,frame_00239.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\200
FaceForensics++,original,201,288,frame_00000.png,frame_00287.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\201
FaceForensics++,original,202,108,frame_00000.png,frame_00107.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\202
FaceForensics++,original,203,149,frame_00000.png,frame_00148.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\203
FaceForensics++,original,204,172,frame_00000.png,frame_00171.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\204
FaceForensics++,original,205,103,frame_00000.png,frame_00102.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\205
FaceForensics++,original,206,238,frame_00000.png,frame_00237.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\206
FaceForensics++,original,207,116,frame_00000.png,frame_00115.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\207
FaceForensics++,original,208,155,frame_00000.png,frame_00154.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\208
FaceForensics++,original,209,113,frame_00000.png,frame_00112.png,frame_5digit_sequential,False,ok,F:\FF++_preprocessed\frames\original\209
